episode;reward;steps
1152;13141.841683076243;108
1153;13204.476738486184;108
1154;13207.691495077566;108
1155;13207.923290509536;106
1156;13047.319928615261;106
1157;13112.152770437418;106
1158;13207.923290509536;106
1159;13141.30305359929;106
1160;13207.923290509536;106
1161;13144.06060872564;106
1162;13207.923290509536;106
1163;13207.923290509536;106
1164;13020.011901936006;106
1165;13207.923290509536;106
1166;13150.193426886177;107
1167;13207.923290509536;106
1168;13199.48288240878;106
1169;13182.389951859306;106
1170;13125.010130224478;106
1171;13181.857625383002;107
1172;13207.923290509536;106
1173;13207.923290509536;106
1174;13207.923290509536;106
1175;13207.923290509536;106
1176;13221.162623254088;106
1177;13207.923290509536;106
1178;13207.923290509536;106
1179;13207.923290509536;106
1180;13200.511853285469;108
1181;13207.923290509536;106
1182;13078.17329573619;106
1183;13207.923290509536;106
1184;13207.923290509536;106
1185;13207.923290509536;106
1186;13336.560056069808;107
1187;13188.099927796686;106
1188;13157.705364574342;108
1189;13098.527154516858;105
1190;13207.923290509536;106
1191;13342.001932568606;107
1192;13207.923290509536;106
1193;13207.923290509536;106
1194;13207.923290509536;106
1195;13212.434412208499;106
1196;13207.923290509536;106
1197;13207.923290509536;106
1198;13207.923290509536;106
1199;13137.097781805172;106
1200;13207.923290509536;106
1201;13244.964706234075;106
1202;13207.923290509536;106
1203;13140.969953911936;106
1204;13207.923290509536;106
1205;13115.665875431958;106
1206;13158.588760858935;106
1207;13207.923290509536;106
1208;13196.549148116512;107
1209;13192.579991423972;106
1210;13207.923290509536;106
1211;13208.370556159018;107
1212;13271.242053997557;108
1213;13207.923290509536;106
1214;13189.71615847392;107
1215;13188.093156134588;106
1216;13207.923290509536;106
1217;13182.079378259843;108
1218;13190.804645464972;108
1219;13207.923290509536;106
1220;13207.923290509536;106
1221;13188.111028208226;106
1222;13320.97285202952;108
1223;13207.923290509536;106
1224;13207.923290509536;106
1225;13137.224667218754;106
1226;13207.923290509536;106
1227;13187.7961371393;106
1228;13207.923290509536;106
1229;13207.923290509536;106
1230;13207.923290509536;106
1231;13140.450688183639;106
1232;13192.449625238427;106
1233;13394.48110564971;111
1234;13308.863876068015;110
1235;13301.490914941633;109
1236;13363.645932037381;110
1237;13199.753485393197;106
1238;13354.532316865241;111
1239;13301.490914941633;109
1240;13363.645932037381;110
1241;13181.659529478049;106
1242;13196.30077074805;106
1243;13207.923290509536;106
1244;13207.923290509536;106
1245;13183.040229740966;107
1246;13207.923290509536;106
1247;13209.240225838792;106
1248;13182.105409233638;106
1249;13160.260403659338;107
1250;13207.923290509536;106
1251;13207.923290509536;106
1252;13153.773738870297;106
1253;13207.923290509536;106
1254;13211.74055990808;109
1255;13146.354467647274;106
1256;13262.612449203054;106
1257;13336.560056069808;107
1258;13207.923290509536;106
1259;13192.431249396612;106
1260;13207.923290509536;106
1261;13096.787329989276;109
1262;13114.806913825334;106
1263;13191.898705943762;106
1264;13207.923290509536;106
1265;13207.923290509536;106
1266;13207.923290509536;106
1267;13236.067662136858;107
1268;13165.013361872814;106
1269;13207.923290509536;106
1270;13188.099927796686;106
1271;13147.587045373686;106
1272;13207.923290509536;106
1273;13305.11696000652;107
1274;13207.923290509536;106
1275;13207.923290509536;106
1276;13183.923282562837;107
1277;13207.923290509536;106
1278;13150.073733532301;106
1279;13163.367636459809;106
1280;13138.620129091447;106
1281;13207.88216655615;106
1282;13207.923290509536;106
1283;13195.713187996347;106
1284;13207.923290509536;106
1285;13242.45716382338;107
1286;13192.431249396612;106
1287;13227.147806633446;107
1288;13207.923290509536;106
1289;13207.923290509536;106
1290;13180.20484833976;108
1291;13134.797472082542;106
1292;13249.050875835332;107
1293;13273.704602221596;107
1294;13207.923290509536;106
1295;13103.242773512575;107
1296;13235.85227054037;108
1297;13207.983203961832;106
1298;13191.625491821953;107
1299;13141.012227448387;106
1300;13207.923290509536;106
1301;13077.910850612194;106
1302;13184.505233017177;106
1303;13207.923290509536;106
1304;13207.923290509536;106
1305;13102.04956174049;108
1306;13182.839481053108;106
1307;13207.923290509536;106
1308;13207.923290509536;106
1309;13207.923290509536;106
1310;13207.923290509536;106
1311;13137.052101960726;106
1312;13188.757551193336;106
1313;13207.923290509536;106
1314;13187.769046451434;106
1315;13207.923290509536;106
1316;13207.923290509536;106
1317;13190.804645464972;108
1318;13342.455935142109;107
1319;13047.319928615261;106
1320;13207.923290509536;106
1321;13278.975443892517;107
1322;13207.923290509536;106
1323;13137.634022526352;106
1324;13228.135452851244;106
1325;13295.20860221291;109
1326;13216.299966658864;107
1327;13207.923290509536;106
1328;13207.923290509536;106
1329;13207.923290509536;106
1330;13152.227812932197;106
1331;13228.135452851244;106
1332;13207.923290509536;106
1333;13188.07616899063;106
1334;13207.923290509536;106
1335;13207.923290509536;106
1336;13207.923290509536;106
1337;13207.923290509536;106
1338;13207.923290509536;106
1339;13207.923290509536;106
1340;13207.923290509536;106
1341;13187.807762266344;106
1342;13201.218699377825;106
1343;13106.131782206297;106
1344;13190.804645464972;108
1345;13207.923290509536;106
1346;13152.227812932197;106
1347;13207.923290509536;106
1348;13151.280315532294;106
1349;13173.12877284796;106
1350;13207.923290509536;106
1351;13207.923290509536;106
1352;13207.923290509536;106
1353;13187.80172517825;106
1354;13207.923290509536;106
1355;13173.12877284796;106
1356;13192.401860779113;106
1357;13207.923290509536;106
1358;13207.923290509536;106
1359;13138.908193500769;106
1360;13207.923290509536;106
1361;13196.271920465006;106
1362;13123.600164687576;106
1363;13207.923290509536;106
1364;13207.923290509536;106
1365;13207.923290509536;106
1366;13230.862102090881;106
1367;13232.762437477195;108
1368;13192.452118142543;106
1369;13177.368133912927;106
1370;13207.923290509536;106
1371;13191.133528188335;108
1372;13253.777773064781;108
1373;13187.10937830741;108
1374;13340.991502400868;107
1375;13207.923290509536;106
1376;13241.825748537283;107
1377;13207.923290509536;106
1378;13132.35264933194;107
1379;13114.232134137479;106
1380;13207.923290509536;106
1381;13187.820000200292;106
1382;13251.593582507414;106
1383;13207.923290509536;106
1384;13306.571538132332;107
1385;13127.70179336407;106
1386;13158.50371235693;106
1387;13207.923290509536;106
1388;13191.898705943762;106
1389;13207.923290509536;106
1390;13207.923290509536;106
1391;13207.923290509536;106
1392;13228.084222482817;107
1393;13207.923290509536;106
1394;13148.859182392538;106
1395;13137.317991650762;106
1396;13167.777602424147;108
1397;13207.923290509536;106
1398;13159.649180459586;106
1399;13190.302421976752;106
1400;13089.262096221857;109
1401;13309.145929432345;108
1402;13207.923290509536;106
1403;13207.923290509536;106
1404;13207.923290509536;106
1405;13207.923290509536;106
1406;13207.923290509536;106
1407;13075.55587447476;106
1408;13171.118580213963;108
1409;13207.923290509536;106
1410;13117.398788951084;106
1411;13207.923290509536;106
1412;13306.541953597422;107
1413;13060.34544976289;108
1414;13058.914944299817;106
1415;13207.923290509536;106
1416;13289.04046935848;109
1417;13341.432357030135;110
1418;13323.29431714005;111
1419;13131.1095786803;107
1420;13341.991309797753;111
1421;13276.339916559386;109
1422;13440.314397986618;110
1423;13334.63392266098;110
1424;13390.650951789648;111
1425;13383.675434698045;117
1426;13239.66174712158;110
1427;13212.7152007019;107
1428;13297.181618412993;109
1429;13355.802291691685;111
1430;13348.260246060145;111
1431;13387.237060536967;111
1432;13365.59505700772;111
1433;13349.254489676377;113
1434;13292.430464997266;111
1435;12994.462007803791;109
1436;13307.83495533514;113
1437;13373.94675344302;112
1438;13389.309408498699;113
1439;13058.36396242975;111
1440;13355.973029206185;117
1441;13547.233318346092;113
1442;13195.57439511773;107
1443;13324.399390820772;111
1444;13390.59027087181;116
1445;13248.419324474753;112
1446;13506.274190787315;116
1447;13507.171795971857;112
1448;13366.08923829367;116
1449;13355.19147351423;115
1450;13352.830749839815;116
1451;13446.7393559569;117
1452;13398.766564123476;110
1453;13618.323895948377;111
1454;13507.764273452043;108
1455;13539.199501987032;109
1456;13507.764273452043;108
1457;13507.764273452043;108
1458;13454.08282493503;108
1459;13507.764273452043;108
1460;13496.362745929797;109
1461;13507.764273452043;108
1462;13502.65680639113;109
1463;13364.960272608088;108
1464;13411.101739768144;110
1465;13517.29164599845;109
1466;13376.228576718497;108
1467;13457.402523215564;108
1468;13457.402523215564;108
1469;13430.533918455132;108
1470;13382.942358027525;109
1471;13543.438978632912;109
1472;13457.402523215564;108
1473;13457.402523215564;108
1474;13457.402523215564;108
1475;13398.841480039311;108
1476;13457.402523215564;108
1477;13457.402523215564;108
1478;13455.221741002337;108
1479;13502.792126336633;109
1480;13427.998514544552;109
1481;13457.402523215564;108
1482;13457.402523215564;108
1483;13395.755377147289;108
1484;13457.402523215564;108
1485;13457.402523215564;108
1486;13374.312382011363;108
1487;13457.402523215564;108
1488;13457.402523215564;108
1489;13570.131079878176;111
1490;13521.86866318493;109
1491;13457.402523215564;108
1492;13457.402523215564;108
1493;13446.162271654444;108
1494;13531.510777962958;109
1495;13457.402523215564;108
1496;13457.402523215564;108
1497;13457.402523215564;108
1498;13457.402523215564;108
1499;13561.18995430055;109
1500;13457.402523215564;108
1501;13457.402523215564;108
1502;13457.402523215564;108
1503;13531.510777962958;109
1504;13428.976790353563;108
1505;13457.402523215564;108
1506;13436.588611013438;110
1507;13457.402523215564;108
1508;13457.402523215564;108
1509;13457.402523215564;108
1510;13457.402523215564;108
1511;13457.402523215564;108
1512;13551.50753928074;109
1513;13457.402523215564;108
1514;13457.402523215564;108
1515;13438.387738503952;108
1516;13457.402523215564;108
1517;13411.362577166832;108
1518;13455.172563439257;109
1519;13527.587597844496;111
1520;13483.257784008127;109
1521;13457.402523215564;108
1522;13457.402523215564;108
1523;13457.402523215564;108
1524;13384.34086962923;108
1525;13457.402523215564;108
1526;13457.402523215564;108
1527;13457.402523215564;108
1528;13504.454014128034;109
1529;13457.402523215564;108
1530;13457.402523215564;108
1531;13417.814222657025;109
1532;13393.945264535816;110
1533;13457.402523215564;108
1534;13372.549143811253;108
1535;13457.402523215564;108
1536;13457.402523215564;108
1537;13457.402523215564;108
1538;13457.402523215564;108
1539;13453.400226678055;108
1540;13499.712677219259;109
1541;13457.402523215564;108
1542;13457.402523215564;108
1543;13457.402523215564;108
1544;13457.402523215564;108
1545;13457.402523215564;108
1546;13457.402523215564;108
1547;13424.277587052642;110
1548;13457.402523215564;108
1549;13457.402523215564;108
1550;13457.402523215564;108
1551;13457.402523215564;108
1552;13457.402523215564;108
1553;13418.307720783232;108
1554;13457.402523215564;108
1555;13457.402523215564;108
1556;13457.402523215564;108
1557;13547.303294233374;109
1558;13457.402523215564;108
1559;13416.242055190258;108
1560;13457.402523215564;108
1561;13457.402523215564;108
1562;13410.637721439783;108
1563;13457.402523215564;108
1564;13457.402523215564;108
1565;13449.272410433709;109
1566;13457.402523215564;108
1567;13457.402523215564;108
1568;13391.626352850657;108
1569;13390.59100891681;108
1570;13425.026467793563;108
1571;13457.402523215564;108
1572;13436.895611607573;109
1573;13457.402523215564;108
1574;13457.402523215564;108
1575;13457.402523215564;108
1576;13447.969720389583;108
1577;13457.402523215564;108
1578;13457.402523215564;108
1579;13518.850462551676;109
1580;13462.630461948476;109
1581;13468.121295868477;108
1582;13467.638500112338;108
1583;13458.482729561672;108
1584;13457.402523215564;108
1585;13457.402523215564;108
1586;13427.367466556869;109
1587;13436.895611607573;109
1588;13448.647509907065;108
1589;13498.809676475992;108
1590;13457.402523215564;108
1591;13401.85467675308;111
1592;13457.402523215564;108
1593;13457.402523215564;108
1594;13457.402523215564;108
1595;13397.309641015952;108
1596;13427.063137940162;108
1597;13457.402523215564;108
1598;13457.402523215564;108
1599;13458.482729561672;108
1600;13457.402523215564;108
1601;13427.063137940162;108
1602;13457.402523215564;108
1603;13460.091662757946;108
1604;13457.402523215564;108
1605;13396.837082703216;109
1606;13555.107589811985;109
1607;13525.780796754581;109
1608;13478.453342820112;109
1609;13457.402523215564;108
1610;13457.402523215564;108
1611;13457.402523215564;108
1612;13413.415054123221;109
1613;13415.846350681588;108
1614;13420.59781291999;110
1615;13424.353813135976;108
1616;13437.565373199715;108
1617;13412.58763558279;108
1618;13376.093693764458;108
1619;13457.402523215564;108
1620;13541.731702467278;110
1621;13548.906538807858;109
1622;13454.893104987646;110
1623;13439.96787992124;108
1624;13504.454014128034;109
1625;13455.199635552819;109
1626;13437.541579344641;108
1627;13386.50760798256;109
1628;13457.402523215564;108
1629;13391.546418056363;109
1630;13630.30321853076;111
1631;13518.76010761833;110
1632;13447.494898438257;108
1633;13457.402523215564;108
1634;13483.257784008127;109
1635;13408.790865320138;110
1636;13457.402523215564;108
1637;13457.402523215564;108
1638;13469.502287360896;109
1639;13510.201812008982;111
1640;13457.402523215564;108
1641;13457.402523215564;108
1642;13457.402523215564;108
1643;13457.402523215564;108
1644;13457.402523215564;108
1645;13457.402523215564;108
1646;13452.9120753335;108
1647;13542.584098167554;112
1648;13392.723550789406;108
1649;13457.402523215564;108
1650;13457.402523215564;108
1651;13457.402523215564;108
1652;13532.464650047577;109
1653;13457.402523215564;108
1654;13369.349415761302;108
1655;13457.402523215564;108
